"arc_length","T"
23.1,51.900752438704891745
23.125,51.899847798532675824
23.15,51.898947771210238500
23.175,51.898052416269941034
23.2,51.897161725096005114
23.225,51.896275905616327861
23.25,51.895394972320083582
23.275,51.894519012004870717
23.3,51.893648111068792161
23.325,51.892782288626733589
23.35,51.891921761165647808
23.375,51.891066547723966096
23.4,51.890216735772753509
23.425,51.889372415479982692
23.45,51.888533616359055145
23.475,51.887700562717689934
23.5,51.886873289504116258
23.525,51.886051898521238002
23.55,51.885236493895270371
23.575,51.884427120784692988
23.6,51.883624011971484435
23.625,51.882827217476318538
23.65,51.882036852074904232
23.675,51.881253033015610754
23.7,51.880475823135320468
23.725,51.879705471237244296
23.75,51.878942060433274719
23.775,51.878185710432362043
23.8,51.877436527098588215
23.825,51.876694595691930090
23.85,51.875960196011931203
23.875,51.875233440294145737
23.9,51.874514490190520632
23.925,51.873803501521059900
23.95,51.873100577773520570
23.975,51.872405989746035004
24,51.871719856894436873
24.025,51.871042363191186553
24.05,51.870373702251256987
24.075,51.869714026726725820
24.1,51.869063648219629670
24.125,51.868422735116290312
24.15,51.867791514884231674
24.175,51.867170223694515130
24.2,51.866559061479605930
24.225,51.865958378727064826
24.25,51.865368397879535678
24.275,51.864789401838422123
24.3,51.864221687790802662
24.325,51.863665526989713328
24.35,51.863121337512474440
24.375,51.862589412343169215
24.4,51.862070093571944085
24.425,51.861563822857689843
24.45,51.861071153012204604
24.475,51.860592432013888242
24.5,51.860127985102991488
24.525,51.859678329565554122
24.55,51.859244075144800945
24.575,51.858825846188125297
24.6,51.858424392614701048
24.625,51.858040360946517922
24.65,51.857675062282233114
24.675,51.857328049536015158
24.7,51.857000769306182519
24.725,51.856695059688618699
24.75,51.856412394900985419
24.775,51.856153898565068516
24.8,51.855920785350477331
24.825,51.855714650747280814
24.85,51.855537635071080160
24.875,51.855391539496984876
24.9,51.855278831338971202
24.925,51.855206125951454510
24.95,51.855180500865373006
24.975,51.855210910045428818
25,51.855334379418451363
