# Nnorm    = 1e+20 1/m^3
# Tnorm    = 100.0 eV
# Pnorm    = 1602.176634 Pa
# Cs0      = 69205.61141651045 m/s
# Cst      = 63102.40045929264 m/s
# Nesource = 3.1999999999999996e+22 m/s
# PeSource = 1066666.6666666667 m/s
ypos,M,Ne,Te,P,Nn,NVi,Cs
21.3125,0.4754831475643044,0.13208944025214983,0.4234190547010998,0.11185837185512537,7.082580609109133e-08,63685.638430682746,0.05779675101665808
21.4375,0.47524984730912284,0.132195107455332,0.4231567362417923,0.11187850043586263,7.095690695644085e-08,63665.9079690978,0.057796693756457615
21.5625,0.4750155555180232,0.13230132750906995,0.4228936015072398,0.1118987697489989,7.109633626962923e-08,63646.109965740296,0.05779663962891849
21.6875,0.4747804954557476,0.13240788030738082,0.42262964136883563,0.11191898993743213,7.124386913996448e-08,63626.243670412274,0.05779651827900622
21.8125,0.47454480147648376,0.13251484155040738,0.42236484723568035,0.11193922161579639,7.134793310539403e-08,63606.30837224837,0.057796377936195936
21.9375,0.4743080381431824,0.13262243398231927,0.4220992101842716,0.11195964927330534,7.108382182545444e-08,63586.30333421649,0.05779626137953904
22.0625,0.4740699575055729,0.1327305886668533,0.4218327223016188,0.11198021110007024,7.025357233035414e-08,63566.2278942661,0.05779610687955465
22.1875,0.47383147420305777,0.13283917517142807,0.42156537475291794,0.11200079332602315,9.117820060967666e-08,63546.081319801175,0.057795967728219357
22.3125,0.4735924583426576,0.13294823461777266,0.42129715775710935,0.11202142674658591,1.9535561606367168e-07,63525.862805717836,0.05779584466586528
22.4375,0.47335299449341794,0.13305773513857327,0.42102806112529806,0.1120420804862339,2.9008853382047423e-07,63505.571514886375,0.05779573279232392
22.5625,0.4731138254455574,0.13316762539870014,0.4207580741212064,0.11206270719610265,4.093148514541874e-07,63485.20656756312,0.05779569919223361
22.6875,0.47287528478879937,0.133277917972083,0.4204871880726626,0.11208331392052033,6.340960387700539e-07,63464.76723839009,0.05779578904686234
22.8125,0.4726380842024384,0.13338845154063206,0.4202153942134249,0.11210376149533005,1.03868538613055e-06,63444.2527937133,0.05779601848194276
22.9375,0.47240511726640244,0.13349883507332877,0.4199426847866643,0.11212371843317158,1.7531176867394756e-06,63423.662574889844,0.057796571592061134
23.0625,0.4721799789582884,0.1336084397547103,0.4196690554640759,0.1121426554277763,3.0072666770658955e-06,63402.9961811394,0.057797616958295404
23.1875,0.47197023841495345,0.13371659310765,0.41939450632536607,0.11216000910778544,5.2052725895824465e-06,63382.2535439722,0.05779979300045301
23.3125,0.47178490598209843,0.13382239987166272,0.4191190441340919,0.112175032635883,9.056420952611406e-06,63361.43509975814,0.05780382152594531
